created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,
2019-01-01 00:00:00 UTC,5.43,7.89,9.69,636.41,-61.49,55.97,18.97,7.88,
2019-01-02 00:00:00 UTC,3.33,4.92,6.10,754.30,-62.17,55.57,20.55,4.92,
2019-01-03 00:00:00 UTC,4.03,5.70,6.83,436.69,-61.95,57.68,27.98,5.70,
2019-01-04 00:00:00 UTC,8.44,12.13,14.10,678.00,-79.03,60.09,29.38,11.96,
2019-01-05 00:00:00 UTC,21.17,32.37,37.53,807.78,-64.67,60.16,41.31,30.32,
2019-01-06 00:00:00 UTC,9.71,14.25,16.32,515.06,-63.19,56.22,67.05,13.97,
2019-01-07 00:00:00 UTC,2.83,4.94,7.37,1466.98,-64.60,58.94,66.72,4.94,
2019-01-08 00:00:00 UTC,6.38,9.31,10.75,2906.67,-65.67,63.05,57.33,9.20,
2019-01-09 00:00:00 UTC,6.77,9.80,11.45,4346.92,-77.57,63.54,50.84,9.67,
2019-01-10 00:00:00 UTC,15.94,24.33,28.19,5785.96,-77.25,61.87,59.06,23.72,
2019-01-11 00:00:00 UTC,25.89,43.54,51.92,7226.60,-67.74,59.77,68.09,36.21,
2019-01-12 00:00:00 UTC,14.41,24.60,29.60,8666.67,-63.99,59.27,67.40,20.40,
2019-01-13 00:00:00 UTC,5.06,7.12,8.15,10106.67,-78.51,58.35,58.38,7.06,
2019-01-14 00:00:00 UTC,6.07,8.67,9.88,11546.67,-78.14,58.98,58.59,8.67,
2019-01-15 00:00:00 UTC,2.96,4.51,5.41,2952.96,-66.38,57.49,71.99,4.51,
2019-01-16 00:00:00 UTC,1.34,2.04,2.45,887.78,-63.95,58.54,78.40,2.04,
2019-01-17 00:00:00 UTC,3.69,5.93,7.05,836.41,-77.48,63.62,81.44,5.93,
2019-01-18 00:00:00 UTC,6.86,12.27,17.65,600.36,-70.21,53.09,59.21,12.27,
2019-01-19 00:00:00 UTC,4.71,8.02,11.53,822.98,-69.80,65.64,55.13,8.02,
2019-01-20 00:00:00 UTC,2.51,3.74,4.56,669.69,-63.40,68.63,42.79,3.74,
2019-01-21 00:00:00 UTC,1.77,2.94,4.28,880.86,-63.70,61.55,50.07,2.94,
2019-01-22 00:00:00 UTC,1.05,1.63,2.21,412.77,-68.79,59.68,33.71,1.63,
2019-01-23 00:00:00 UTC,4.61,6.52,7.73,227.95,-69.47,61.40,26.13,6.52,
2019-01-24 00:00:00 UTC,5.53,8.30,9.99,134.79,-66.57,61.82,28.83,8.30,
2019-01-25 00:00:00 UTC,1.54,2.45,3.11,571.69,-74.91,68.04,24.78,2.45,
2019-01-26 00:00:00 UTC,3.01,4.36,5.22,731.94,-77.17,18.44,7.49,4.35,
2019-01-27 00:00:00 UTC,2.40,3.52,4.22,554.34,-64.77,51.61,16.28,3.52,
2019-01-28 00:00:00 UTC,11.18,16.75,19.18,606.17,-63.02,68.43,30.35,16.40,
2019-01-29 00:00:00 UTC,42.11,66.81,77.08,1220.79,-76.39,69.64,42.86,49.09,
2019-01-30 00:00:00 UTC,25.71,40.87,47.83,354.93,-69.18,37.74,36.08,34.84,
2019-01-31 00:00:00 UTC,24.74,41.40,49.15,585.65,-68.26,29.58,35.60,35.47,
2019-02-01 00:00:00 UTC,5.56,8.25,9.33,337.94,-65.25,60.40,61.06,8.25,
2019-02-02 00:00:00 UTC,3.49,5.34,6.42,628.90,-65.10,58.81,74.23,5.34,
2019-02-03 00:00:00 UTC,4.73,7.54,9.73,489.88,-73.39,57.22,77.81,7.48,
2019-02-04 00:00:00 UTC,3.89,6.36,8.53,1734.09,-78.42,57.93,77.79,6.36,
2019-02-05 00:00:00 UTC,0.58,1.22,2.36,355.31,-69.92,56.17,67.79,1.22,
2019-02-06 00:00:00 UTC,0.34,0.68,1.15,284.57,-66.53,52.04,40.80,0.68,
2019-02-07 00:00:00 UTC,2.38,3.62,4.49,657.37,-74.91,53.74,35.08,3.62,
2019-02-08 00:00:00 UTC,8.91,13.61,16.17,725.00,-70.12,56.30,38.66,13.60,
2019-02-09 00:00:00 UTC,9.78,15.02,17.67,682.86,-76.59,56.19,57.00,14.92,
2019-02-10 00:00:00 UTC,2.28,3.50,4.56,1264.09,-69.61,57.11,61.60,3.50,
