created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,
2019-01-01 00:00:00 UTC,0.83,1.24,1.50,247.75,-69.28,57.77,14.18,1.23,
2019-01-02 00:00:00 UTC,1.15,1.70,2.05,270.72,-66.22,56.02,19.44,1.70,
2019-01-03 00:00:00 UTC,2.56,3.47,3.94,156.95,-69.34,56.75,30.09,3.47,
2019-01-04 00:00:00 UTC,6.62,9.80,10.94,609.93,-69.39,58.98,29.01,9.79,
2019-01-05 00:00:00 UTC,15.08,23.43,26.10,222.23,-68.64,60.05,40.45,23.15,
2019-01-06 00:00:00 UTC,9.72,14.07,15.41,416.20,-63.65,60.44,50.05,13.87,
2019-01-07 00:00:00 UTC,2.30,3.56,4.52,902.74,-67.75,63.43,50.28,3.56,
2019-01-08 00:00:00 UTC,6.56,9.82,11.03,2138.00,-70.87,63.18,48.13,9.82,
2019-01-09 00:00:00 UTC,7.79,11.86,13.25,3577.64,-71.62,63.32,45.41,11.21,
2019-01-10 00:00:00 UTC,16.19,28.93,33.32,4564.32,-71.50,60.81,52.80,27.37,
2019-01-11 00:00:00 UTC,23.73,47.11,55.47,217.30,-69.51,63.44,52.74,38.96,
2019-01-12 00:00:00 UTC,7.00,12.59,14.53,439.28,-70.43,62.68,52.23,12.05,
2019-01-13 00:00:00 UTC,5.87,8.06,8.83,760.35,-72.53,59.95,48.99,8.02,
2019-01-14 00:00:00 UTC,4.41,6.01,6.62,2042.00,-72.52,61.69,47.42,6.01,
2019-01-15 00:00:00 UTC,6.71,9.93,10.87,3482.00,-73.08,62.03,54.78,9.93,
2019-01-16 00:00:00 UTC,1.87,2.62,2.96,4922.00,-72.88,63.02,58.65,2.62,
2019-01-17 00:00:00 UTC,2.05,2.92,3.28,4031.01,-71.93,66.27,60.59,2.92,
2019-01-18 00:00:00 UTC,6.98,12.55,15.65,206.04,-68.10,65.74,56.66,12.55,
2019-01-19 00:00:00 UTC,3.79,6.13,7.90,453.46,-70.27,65.43,47.73,6.13,
2019-01-20 00:00:00 UTC,1.93,2.73,3.14,558.73,-74.21,67.76,40.34,2.73,
2019-01-21 00:00:00 UTC,1.70,2.86,3.78,788.02,-74.07,67.35,40.07,2.86,
2019-01-22 00:00:00 UTC,0.29,0.53,0.77,741.28,-73.37,56.95,33.30,0.53,
