,created_at,filename,lat,long,PM2.5 ATM Mean,PM2.5 CF1 Mean
49,2019-05-23 00:00:00 UTC,Ackerman (outside) (34.116643 -118.229081) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.116643,-118.229081,14.670142857142844,15.880285714285716
50,2019-09-17 00:00:00 UTC,CEHAT-01 (outside) (33.941776 -118.220056) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.941776,-118.220056,9.41,13.223333333333334
51,2019-09-17 00:00:00 UTC,Cehat 2 (outside) (33.944693 -118.193473) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.944693,-118.193473,22.41,32.62
52,2019-01-01 00:00:00 UTC,AQMD_NASA_34 (outside) (34.111188 -118.21065) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.111188,-118.21065,13.450302521008398,13.862605042016792
53,2019-08-06 00:00:00 UTC,AQMD_NASA_291 (outside) (34.199388 -118.172955) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.199388,-118.172955,16.63193620714596,21.432420026881722
54,2019-01-16 00:00:00 UTC,3rd and Marine (inside) (33.99975 -118.478623) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.99975,-118.478623,8.778721461187216,9.158949771689493
55,2019-01-25 00:00:00 UTC,CCA Laurita and Michigan (outside) (34.137429 -118.070926) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.137429,-118.070926,15.812786885245915,16.594145199063252
56,2019-10-24 00:00:00 UTC,Backyard (outside) (34.036194 -118.459694) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.036194,-118.459694,15.440972222222221,17.78013888888889
57,2019-03-19 00:00:00 UTC,CCA Columbus and Riverdale (outside) (34.138729 -118.260797) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.138729,-118.260797,38.34,55.585
58,2019-09-17 00:00:00 UTC,CEHAT 5 (outside) (33.960629 -118.198548) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.960629,-118.198548,18.534999999999997,26.5
59,2019-09-12 00:00:00 UTC,CEHAT 8 (outside) (33.938682 -118.196509) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.938682,-118.196509,22.925,33.415
60,2019-01-01 00:00:00 UTC,AQMD_NASA_6 (outside) (34.214191 -118.16372) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.214191,-118.16372,13.464942791762008,14.107254004576658
